Date,Close,Next30
2017-02-23,0.6704310098557349,0.6651594415083559
2017-02-24,0.6675832023996571,0.6624857163262391
2017-02-27,0.6692436794743607,0.6621286244822169
2017-02-28,0.6650121411226967,0.6605038565919154
2017-03-01,0.6755642051135552,0.6619143693758035
2017-03-02,0.6694043708041708,0.6607716754749321
2017-03-03,0.6687169690044279,0.6741179831452649
2017-03-06,0.6671011284102271,0.6731002713898014
2017-03-07,0.6705649192972432,0.6753499500071418
2017-03-08,0.6727878160262819,0.6785369947150407
2017-03-09,0.6765372803885159,0.6775282102556778
2017-03-10,0.6797198614483645,0.6953649478645907
2017-03-13,0.6825542779602913,0.7042118983002428
2017-03-14,0.6837416083416654,0.7044797171832595
2017-03-15,0.6859555777746036,0.7065329952863877
2017-03-16,0.6873928724467933,0.7360644907870304
2017-03-17,0.6895086416226253,0.7434741465504928
2017-03-20,0.6855270675617768,0.7472861019854307
2017-03-21,0.669663262391087,0.7574275103556635
2017-03-22,0.669359734323668,0.7630249250107127
2017-03-23,0.6602985287816026,0.7590612055420654
2017-03-24,0.6562723182402513,0.7665690615626339
2017-03-27,0.659280817026139,0.7648014569347236
2017-03-28,0.6611734037994572,0.7631320525639195
2017-03-29,0.6694222253963719,0.7640694186544779
2017-03-30,0.6690740608484502,0.7633998714469361
2017-03-31,0.6675742751035566,0.7670422082559634
2017-04-03,0.6755642051135552,0.7718540208541637
2017-04-04,0.6718325953435224,0.7518211684045135
2017-04-05,0.6685652049707184,0.7592576060562777
2017-04-06,0.6651594415083559,0.7629624339380088
2017-04-07,0.6624857163262391,0.7713719468647336
2017-04-10,0.6621286244822169,0.7771568347378945
2017-04-11,0.6605038565919154,0.7834595057848879
2017-04-12,0.6619143693758035,0.7961809027281816
2017-04-13,0.6607716754749321,0.7974396514783602
2017-04-17,0.6741179831452649,0.8000285673475217
2017-04-18,0.6731002713898014,0.7919225824882159
2017-04-19,0.6753499500071418,0.7929938580202828
2017-04-20,0.6785369947150407,0.7999839308670189
2017-04-21,0.6775282102556778,0.8069115126410512
2017-04-24,0.6953649478645907,0.8004838594486501
2017-04-25,0.7042118983002428,0.8048671618340237
2017-04-26,0.7044797171832595,0.8072686044850735
2017-04-27,0.7065329952863877,0.7767729610055706
2017-04-28,0.7360644907870304,0.7693543779460076
2017-05-01,0.7434741465504928,0.7771121982573918
2017-05-02,0.7472861019854307,0.7748178831595486
2017-05-03,0.7574275103556635,0.7678992286816169
2017-05-04,0.7630249250107127,0.76650657048993
2017-05-05,0.7590612055420654,0.7813258820168547
2017-05-08,0.7665690615626339,0.7757641765462077
2017-05-09,0.7648014569347236,0.7843343808027424
2017-05-10,0.7631320525639195,0.7825757034709326
2017-05-11,0.7640694186544779,0.7910298528781602
2017-05-12,0.7633998714469361,0.7785316383373804
2017-05-15,0.7670422082559634,0.7571061276960434
2017-05-16,0.7718540208541637,0.768640194257963
2017-05-17,0.7518211684045135,0.7479377946007714
2017-05-18,0.7592576060562777,0.7406709755749178
2017-05-19,0.7629624339380088,0.7315472789601485
2017-05-22,0.7713719468647336,0.7429742179688615
2017-05-23,0.7771568347378945,0.7388944436509071
2017-05-24,0.7834595057848879,0.7506070561348378
2017-05-25,0.7961809027281816,0.7597039708613055
2017-05-26,0.7974396514783602,0.7619625767747464
2017-05-30,0.8000285673475217,0.7745768461648335
2017-05-31,0.7919225824882159,0.7755209077274674
2017-06-01,0.7929938580202828,0.7828345950578488
2017-06-02,0.7999839308670189,0.781986501928296
2017-06-05,0.8069115126410512,0.7917976003428082
2017-06-06,0.8004838594486501,0.7969932866733324
2017-06-07,0.8048671618340237,0.7964755034995
2017-06-08,0.8072686044850735,0.797948507356092
2017-06-09,0.7767729610055706,0.8019390087130409
2017-06-12,0.7693543779460076,0.7757998857306099
2017-06-13,0.7771121982573918,0.7724789315812026
2017-06-14,0.7748178831595486,0.7610519925724896
2017-06-15,0.7678992286816169,0.7662476789030138
2017-06-16,0.76650657048993,0.7547939580059991
2017-06-19,0.7813258820168547,0.7557402513926581
2017-06-20,0.7757641765462077,0.7567043993715183
2017-06-21,0.7843343808027424,0.7501517640337094
2017-06-22,0.7825757034709326,0.7550528495929152
2017-06-23,0.7910298528781602,0.755017140408513
2017-06-26,0.7785316383373804,0.7536244822168262
2017-06-27,0.7571061276960434,0.7499553635194972
2017-06-28,0.768640194257963,0.7352342522496786
2017-06-29,0.7479377946007714,0.7410369947150407
2017-06-30,0.7406709755749178,0.748928724467933
2017-07-03,0.7315472789601485,0.7481699042993858
2017-07-05,0.7429742179688615,0.7536959005856305
2017-07-06,0.7388944436509071,0.7388676617626053
2017-07-07,0.7506070561348378,0.7375464219397228
2017-07-10,0.7597039708613055,0.7328060277103271
2017-07-11,0.7619625767747464,0.750241036994715
2017-07-12,0.7745768461648335,0.7521871875446364
2017-07-13,0.7755209077274674,0.7471075560634195
2017-07-14,0.7828345950578488,0.7414030138551635
2017-07-17,0.781986501928296,0.7392872446793315
2017-07-18,0.7917976003428082,0.746089844307956
2017-07-19,0.7969932866733324,0.7531245536351949
2017-07-20,0.7964755034995,0.7634891444079417
2017-07-21,0.797948507356092,0.7605877731752606
2017-07-24,0.8019390087130409,0.7512051849735751
2017-07-25,0.7757998857306099,0.7516872589630053
2017-07-26,0.7724789315812026,0.7587130409941436
2017-07-27,0.7610519925724896,0.7511426939008712
2017-07-28,0.7662476789030138,0.752821025567776
2017-07-31,0.7547939580059991,0.7558205970575631
2017-08-01,0.7557402513926581,0.7592040422796743
2017-08-02,0.7567043993715183,0.75
2017-08-03,0.7501517640337094,0.7456791886873303
2017-08-04,0.7550528495929152,0.7407334666476217
2017-08-07,0.755017140408513,0.7470807741751178
2017-08-08,0.7536244822168262,0.7566151264105127
2017-08-09,0.7499553635194972,0.7566240537066132
2017-08-10,0.7352342522496786,0.7527942436794743
2017-08-11,0.7410369947150407,0.744777531781174
2017-08-14,0.748928724467933,0.7475896300528495
2017-08-15,0.7481699042993858,0.7676492643908013
2017-08-16,0.7536959005856305,0.7720325667761747
2017-08-17,0.7388676617626053,0.7799867876017712
2017-08-18,0.7375464219397228,0.774407227538923
2017-08-21,0.7328060277103271,0.7785227110412798
2017-08-22,0.750241036994715,0.7737912441079845
2017-08-23,0.7521871875446364,0.7902263962291102
2017-08-24,0.7471075560634195,0.7977699614340807
2017-08-25,0.7414030138551635,0.7965826310527067
2017-08-28,0.7392872446793315,0.7925564205113554
2017-08-29,0.746089844307956,0.8084916440508498
2017-08-30,0.7531245536351949,0.8084916440508498
2017-08-31,0.7634891444079417,0.8104735037851735
2017-09-01,0.7605877731752606,0.8117947436080559
2017-09-05,0.7512051849735751,0.8132677474646478
2017-09-06,0.7516872589630053,0.8148210969861448
2017-09-07,0.7587130409941436,0.8050903442365376
2017-09-08,0.7511426939008712,0.8079738608770176
2017-09-11,0.752821025567776,0.7905388515926295
2017-09-12,0.7558205970575631,0.7931724039422939
2017-09-13,0.7592040422796743,0.7958238108841594
2017-09-14,0.75,0.7957881016997571
2017-09-15,0.7456791886873303,0.8335059277246107
2017-09-18,0.7407334666476217,0.8330238537351807
2017-09-19,0.7470807741751178,0.8329435080702756
2017-09-20,0.7566151264105127,0.8414780031424081
2017-09-21,0.7566240537066132,0.8418083130981288
2017-09-22,0.7527942436794743,0.8480752749607199
2017-09-25,0.744777531781174,0.8415494215112127
2017-09-26,0.7475896300528495,0.8502178260248536
2017-09-27,0.7676492643908013,0.8460487787458935
2017-09-28,0.7720325667761747,0.8428617340379946
2017-09-29,0.7799867876017712,0.8402281816883302
2017-10-02,0.774407227538923,0.8406209827167548
2017-10-03,0.7785227110412798,0.8359520068561634
2017-10-04,0.7737912441079845,0.8467183259534352
2017-10-05,0.7902263962291102,0.8354877874589345
2017-10-06,0.7977699614340807,0.834389730038566
2017-10-09,0.7965826310527067,0.8483520211398371
2017-10-10,0.7925564205113554,0.8497982431081275
2017-10-11,0.8084916440508498,0.8539047993143836
2017-10-12,0.8084916440508498,0.8677331809741465
2017-10-13,0.8104735037851735,0.8599485787744607
2017-10-16,0.8117947436080559,0.8368179545779175
2017-10-17,0.8132677474646478,0.8357377517497501
2017-10-18,0.8148210969861448,0.8258284530781316
2017-10-19,0.8050903442365376,0.8140444222253963
2017-10-20,0.8079738608770176,0.820945222111127
2017-10-23,0.7905388515926295,0.8326578345950578
2017-10-24,0.7931724039422939,0.8432366804742178
2017-10-25,0.7958238108841594,0.8475307098985859
2017-10-26,0.7957881016997571,0.8498428795886301
2017-10-27,0.8335059277246107,0.8469861448364518
2017-10-30,0.8330238537351807,0.8493250964147979
2017-10-31,0.8329435080702756,0.8547528924439366
2017-11-01,0.8414780031424081,0.867724253678046
2017-11-02,0.8418083130981288,0.8794100842736751
2017-11-03,0.8480752749607199,0.8746696900442793
2017-11-06,0.8415494215112127,0.8691169118697328
2017-11-07,0.8502178260248536,0.8666976146264818
2017-11-09,0.8460487787458935,0.8649210827024709
2017-11-10,0.8428617340379946,0.8622339665762032
2017-11-13,0.8402281816883302,0.8571900442793886
2017-11-14,0.8406209827167548,0.8533959434366519
